2020-09-18,11:51:52.805,26.85,44.17,1528,171
2020-09-18,12:05:57.335,27.22,44.02,1422,155
2020-09-18,12:20:02.385,26.69,44.07,1273,132
2020-09-18,12:34:07.436,26.52,43.89,1314,139
2020-09-18,12:48:12.490,26.73,43.87,1314,139
2020-09-18,13:02:17.020,26.65,44.09,1261,131
2020-09-18,13:16:22.075,27.13,44.05,1261,131
2020-09-18,13:30:27.129,27.36,44.13,1173,117
2020-09-18,13:44:32.138,27.43,44.10,464,9
2020-09-18,13:58:37.119,26.94,44.24,534,20
2020-09-18,14:12:41.575,27.59,44.31,536,20
2020-09-18,14:26:46.556,27.03,44.24,520,18
2020-09-18,14:40:51.541,26.72,44.56,542,21
2020-09-18,14:54:56.526,27.14,44.72,487,13
2020-09-18,15:09:00.986,28.14,44.54,539,21
2020-09-18,15:23:05.975,27.55,44.50,530,19
2020-09-18,15:37:10.960,27.69,44.78,518,17
2020-09-18,15:51:15.424,27.44,44.90,523,18
2020-09-18,16:05:20.413,27.77,45.07,574,26
2020-09-18,16:19:24.878,27.88,44.75,531,19
2020-09-18,16:33:29.871,28.11,44.65,534,20
2020-09-18,16:47:34.860,27.72,45.07,492,14
2020-09-18,17:01:41.169,28.22,45.42,519,18
2020-09-18,17:15:44.325,28.07,45.74,552,23
2020-09-18,17:29:48.793,28.25,45.72,565,25
2020-09-18,17:43:53.790,28.09,45.15,575,26
2020-09-18,17:57:58.267,28.80,45.78,599,30
2020-09-18,18:12:02.743,28.52,46.39,584,28
2020-09-18,18:26:07.740,28.46,46.09,591,29
2020-09-18,18:40:12.216,28.46,45.30,556,23
